Plot_Name,Location_Type,Year,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Common_Name,Scientific_Name,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Start_Datetime,Duration,Month,Season,Start_Hour,Time_Period
16,8546,2018,4784,1,8614,4061,9725,0,397,397,397,0,0,17.3999996185303,83.3000030517578,379,4417,8029,1,2018-05-28 06:36:00,600.0,5596,5596,6,10167
16,8546,2018,4784,1,8614,9865,7352,0,225,225,225,0,0,17.3999996185303,83.3000030517578,379,4417,8029,1,2018-05-28 06:36:00,600.0,5596,5596,6,10167
16,8546,2018,4784,1,2720,9865,7352,0,574,574,574,0,1,17.3999996185303,83.3000030517578,379,4417,8029,0,2018-05-28 06:36:00,600.0,5596,5596,6,10167
16,8546,2018,4784,1,3410,9865,9725,0,309,309,309,1,1,17.3999996185303,83.3000030517578,379,4417,8029,0,2018-05-28 06:36:00,600.0,5596,5596,6,10167
16,8546,2018,4784,1,2720,9865,7352,0,304,304,304,0,0,17.3999996185303,83.3000030517578,379,4417,8029,0,2018-05-28 06:36:00,600.0,5596,5596,6,10167
14,8546,2018,4784,1,2333,9865,9725,0,574,574,574,0,1,17.2000007629395,83.6999969482422,379,4417,8029,0,2018-05-28 05:57:00,600.0,5596,5596,5,10167
14,8546,2018,4784,1,2720,9865,9725,0,496,496,496,0,0,17.2000007629395,83.6999969482422,379,4417,8029,0,2018-05-28 05:57:00,600.0,5596,5596,5,10167
14,8546,2018,4784,1,8614,9865,9725,0,574,574,574,0,1,17.2000007629395,83.6999969482422,379,4417,8029,1,2018-05-28 05:57:00,600.0,5596,5596,5,10167
14,8546,2018,4784,1,8614,4061,9725,0,493,493,493,0,0,17.2000007629395,83.6999969482422,379,4417,8029,1,2018-05-28 05:57:00,600.0,5596,5596,5,10167
14,8546,2018,4784,1,8614,9865,7352,0,225,225,225,0,0,17.2000007629395,83.6999969482422,379,4417,8029,1,2018-05-28 05:57:00,600.0,5596,5596,5,10167
14,8546,2018,4784,1,8614,9865,7352,0,304,304,304,0,0,17.2000007629395,83.6999969482422,379,4417,8029,1,2018-05-28 05:57:00,600.0,5596,5596,5,10167
17,8546,2018,4784,1,8614,4061,7352,0,493,493,493,0,0,17.1000003814697,84.5999984741211,379,8511,8029,1,2018-05-28 07:29:00,600.0,5596,5596,7,10167
17,8546,2018,4784,1,2720,9865,9725,0,462,462,462,0,1,17.1000003814697,84.5999984741211,379,8511,8029,0,2018-05-28 07:29:00,600.0,5596,5596,7,10167
17,8546,2018,4784,1,8614,4061,7352,0,354,354,354,0,0,17.1000003814697,84.5999984741211,379,8511,8029,1,2018-05-28 07:29:00,600.0,5596,5596,7,10167
17,8546,2018,4784,1,3410,4061,7352,0,354,354,354,0,0,17.1000003814697,84.5999984741211,379,8511,8029,0,2018-05-28 07:29:00,600.0,5596,5596,7,10167
17,8546,2018,4784,1,8614,9865,9725,0,574,574,574,0,1,17.1000003814697,84.5999984741211,379,8511,8029,1,2018-05-28 07:29:00,600.0,5596,5596,7,10167
17,8546,2018,4784,1,2333,9865,9725,0,635,635,635,0,1,17.1000003814697,84.5999984741211,379,8511,8029,0,2018-05-28 07:29:00,600.0,5596,5596,7,10167
17,8546,2018,4784,1,8614,4061,7352,0,397,397,397,0,0,17.1000003814697,84.5999984741211,379,8511,8029,1,2018-05-28 07:29:00,600.0,5596,5596,7,10167
17,8546,2018,4784,1,2720,4061,7352,0,493,493,493,0,0,17.1000003814697,84.5999984741211,379,8511,8029,0,2018-05-28 07:29:00,600.0,5596,5596,7,10167
22,8546,2018,4784,1,8614,9865,9725,0,728,728,728,0,0,17.1000003814697,84.5999984741211,379,4417,8029,1,2018-05-28 07:06:00,600.0,5596,5596,7,10167
22,8546,2018,4784,1,3410,9865,7352,0,1011,1011,1011,0,0,17.1000003814697,84.5999984741211,379,4417,8029,0,2018-05-28 07:06:00,600.0,5596,5596,7,10167
22,8546,2018,4784,1,2333,9865,7352,0,304,304,304,0,0,17.1000003814697,84.5999984741211,379,4417,8029,0,2018-05-28 07:06:00,600.0,5596,5596,7,10167
22,8546,2018,4784,1,8614,9865,7352,0,1011,1011,1011,0,0,17.1000003814697,84.5999984741211,379,4417,8029,1,2018-05-28 07:06:00,600.0,5596,5596,7,10167
22,8546,2018,4784,1,8614,9865,9725,0,304,304,304,0,0,17.1000003814697,84.5999984741211,379,4417,8029,1,2018-05-28 07:06:00,600.0,5596,5596,7,10167
22,8546,2018,4784,1,8614,9865,9725,0,426,426,426,0,0,17.1000003814697,84.5999984741211,379,4417,8029,1,2018-05-28 07:06:00,600.0,5596,5596,7,10167
22,8546,2018,4784,1,3410,4061,7352,0,263,263,263,0,1,17.1000003814697,84.5999984741211,379,4417,8029,0,2018-05-28 07:06:00,600.0,5596,5596,7,10167
22,8546,2018,4784,1,3410,9865,7352,0,462,462,462,0,1,17.1000003814697,84.5999984741211,379,4417,8029,0,2018-05-28 07:06:00,600.0,5596,5596,7,10167
13,8546,2018,4784,1,2333,9865,7352,0,225,225,225,0,0,17.2999992370605,86.8000030517578,379,4417,8029,0,2018-05-28 08:12:00,600.0,5596,5596,8,6910
13,8546,2018,4784,1,3410,9865,9725,0,304,304,304,0,0,17.2999992370605,86.8000030517578,379,4417,8029,1,2018-05-28 08:12:00,600.0,5596,5596,8,6910
13,8546,2018,4784,1,8614,4061,7352,0,493,493,493,0,0,17.2999992370605,86.8000030517578,379,4417,8029,1,2018-05-28 08:12:00,600.0,5596,5596,8,6910
13,8546,2018,4784,1,8614,9865,9725,0,309,309,309,1,1,17.2999992370605,86.8000030517578,379,4417,8029,1,2018-05-28 08:12:00,600.0,5596,5596,8,6910
19,8546,2018,4784,1,3410,9865,9725,0,574,574,574,0,1,17.2999992370605,86.8000030517578,379,8511,8029,0,2018-05-28 07:47:00,600.0,5596,5596,7,10167
19,8546,2018,4784,1,2333,3151,7352,0,216,216,216,0,1,17.2999992370605,86.8000030517578,379,8511,8029,0,2018-05-28 07:47:00,600.0,5596,5596,7,10167
19,8546,2018,4784,1,2720,3151,7352,0,216,216,216,0,1,17.2999992370605,86.8000030517578,379,8511,8029,0,2018-05-28 07:47:00,600.0,5596,5596,7,10167
19,8546,2018,4784,1,2720,3151,7352,0,216,216,216,0,1,17.2999992370605,86.8000030517578,379,8511,8029,0,2018-05-28 07:47:00,600.0,5596,5596,7,10167
19,8546,2018,4784,1,3410,9865,9725,0,739,739,739,0,0,17.2999992370605,86.8000030517578,379,8511,8029,0,2018-05-28 07:47:00,600.0,5596,5596,7,10167
19,8546,2018,4784,1,3410,9865,7352,0,225,225,225,0,0,17.2999992370605,86.8000030517578,379,8511,8029,0,2018-05-28 07:47:00,600.0,5596,5596,7,10167
19,8546,2018,4784,1,8614,9865,9725,0,574,574,574,0,1,17.2999992370605,86.8000030517578,379,8511,8029,1,2018-05-28 07:47:00,600.0,5596,5596,7,10167
19,8546,2018,4784,1,8614,4061,9725,0,301,301,301,0,0,17.2999992370605,86.8000030517578,379,8511,8029,1,2018-05-28 07:47:00,600.0,5596,5596,7,10167
19,8546,2018,4784,1,3410,4061,7352,0,493,493,493,0,0,17.2999992370605,86.8000030517578,379,8511,8029,0,2018-05-28 07:47:00,600.0,5596,5596,7,10167
24,8546,2018,4784,2,8614,9865,7352,0,574,574,574,0,1,20.7000007629395,73.1999969482422,3097,3737,8029,1,2018-06-13 09:28:00,600.0,6596,11481,9,6910
24,8546,2018,4784,2,3410,9865,9725,0,309,309,309,1,1,20.7000007629395,73.1999969482422,3097,3737,8029,0,2018-06-13 09:28:00,600.0,6596,11481,9,6910
24,8546,2018,4784,2,2720,4061,7352,0,214,214,214,0,0,20.7000007629395,73.1999969482422,3097,3737,8029,0,2018-06-13 09:28:00,600.0,6596,11481,9,6910
24,8546,2018,4784,2,2720,9865,7352,0,216,216,216,0,1,20.7000007629395,73.1999969482422,3097,3737,8029,0,2018-06-13 09:28:00,600.0,6596,11481,9,6910
24,8546,2018,4784,2,2333,9865,7352,0,739,739,739,0,0,20.7000007629395,73.1999969482422,3097,3737,8029,0,2018-06-13 09:28:00,600.0,6596,11481,9,6910
24,8546,2018,4784,2,2333,3151,7352,0,354,354,354,0,0,20.7000007629395,73.1999969482422,3097,3737,8029,0,2018-06-13 09:28:00,600.0,6596,11481,9,6910
24,8546,2018,4784,2,8614,9865,9725,0,304,304,304,0,0,20.7000007629395,73.1999969482422,3097,3737,8029,1,2018-06-13 09:28:00,600.0,6596,11481,9,6910
24,8546,2018,4784,2,8614,4061,7352,0,354,354,354,0,0,20.7000007629395,73.1999969482422,3097,3737,8029,1,2018-06-13 09:28:00,600.0,6596,11481,9,6910
24,8546,2018,4784,2,2333,9865,7352,0,227,227,227,0,0,20.7000007629395,73.1999969482422,3097,3737,8029,0,2018-06-13 09:28:00,600.0,6596,11481,9,6910
24,8546,2018,4784,2,2333,3151,7352,0,354,354,354,0,0,20.7000007629395,73.1999969482422,3097,3737,8029,0,2018-06-13 09:28:00,600.0,6596,11481,9,6910
17,8546,2018,4784,2,8614,3151,7352,0,354,354,354,0,0,20.7000007629395,73.1999969482422,647,4417,8029,1,2018-06-13 08:43:00,600.0,6596,11481,8,6910
17,8546,2018,4784,2,3410,9865,7352,0,263,263,263,0,1,20.7000007629395,73.1999969482422,647,4417,8029,0,2018-06-13 08:43:00,600.0,6596,11481,8,6910
17,8546,2018,4784,2,2720,4061,7352,0,263,263,263,0,1,20.7000007629395,73.1999969482422,647,4417,8029,0,2018-06-13 08:43:00,600.0,6596,11481,8,6910
17,8546,2018,4784,2,3410,4061,7352,0,366,366,366,0,0,20.7000007629395,73.1999969482422,647,4417,8029,0,2018-06-13 08:43:00,600.0,6596,11481,8,6910
17,8546,2018,4784,2,2720,9865,7352,0,65,65,65,0,0,20.7000007629395,73.1999969482422,647,4417,8029,0,2018-06-13 08:43:00,600.0,6596,11481,8,6910
17,8546,2018,4784,2,8614,4061,9725,0,574,574,574,0,1,20.7000007629395,73.1999969482422,647,4417,8029,1,2018-06-13 08:43:00,600.0,6596,11481,8,6910
19,8546,2018,4784,2,8614,9865,7352,0,1011,1011,1011,0,0,20.7000007629395,73.1999969482422,647,8511,479,1,2018-06-13 08:16:00,600.0,6596,11481,8,6910
19,8546,2018,4784,2,2720,9865,7352,0,462,462,462,0,1,20.7000007629395,73.1999969482422,647,8511,479,0,2018-06-13 08:16:00,600.0,6596,11481,8,6910
19,8546,2018,4784,2,3410,9865,7352,0,739,739,739,0,0,20.7000007629395,73.1999969482422,647,8511,479,1,2018-06-13 08:16:00,600.0,6596,11481,8,6910
19,8546,2018,4784,2,8614,4061,7352,0,263,263,263,0,1,20.7000007629395,73.1999969482422,647,8511,479,1,2018-06-13 08:16:00,600.0,6596,11481,8,6910
19,8546,2018,4784,2,8614,9865,9725,0,574,574,574,0,1,20.7000007629395,73.1999969482422,647,8511,479,1,2018-06-13 08:16:00,600.0,6596,11481,8,6910
19,8546,2018,4784,2,8614,4061,7352,0,574,574,574,0,1,20.7000007629395,73.1999969482422,647,8511,479,1,2018-06-13 08:16:00,600.0,6596,11481,8,6910
13,8546,2018,4784,2,3410,3151,7352,0,354,354,354,0,0,20.7000007629395,73.1999969482422,379,8511,8029,0,2018-06-13 07:23:00,600.0,6596,11481,7,10167
13,8546,2018,4784,2,3410,4061,7352,0,354,354,354,0,0,20.7000007629395,73.1999969482422,379,8511,8029,0,2018-06-13 07:23:00,600.0,6596,11481,7,10167
13,8546,2018,4784,2,3410,3151,7352,0,216,216,216,0,1,20.7000007629395,73.1999969482422,379,8511,8029,0,2018-06-13 07:23:00,600.0,6596,11481,7,10167
6,8546,2018,4784,2,8614,9865,9725,0,462,462,462,0,1,20.7000007629395,73.1999969482422,379,8511,8029,1,2018-06-13 06:54:00,600.0,6596,11481,6,10167
6,8546,2018,4784,2,8614,3151,7352,0,739,739,739,0,0,20.7000007629395,73.1999969482422,379,8511,8029,1,2018-06-13 06:54:00,600.0,6596,11481,6,10167
6,8546,2018,4784,2,8614,9865,9725,0,739,739,739,0,0,20.7000007629395,73.1999969482422,379,8511,8029,1,2018-06-13 06:54:00,600.0,6596,11481,6,10167
6,8546,2018,4784,2,2333,9865,7352,0,64,64,64,0,1,20.7000007629395,73.1999969482422,379,8511,8029,0,2018-06-13 06:54:00,600.0,6596,11481,6,10167
6,8546,2018,4784,2,3410,9865,7352,0,574,574,574,0,1,20.7000007629395,73.1999969482422,379,8511,8029,0,2018-06-13 06:54:00,600.0,6596,11481,6,10167
6,8546,2018,4784,2,2333,9865,7352,0,462,462,462,0,1,20.7000007629395,73.1999969482422,379,8511,8029,0,2018-06-13 06:54:00,600.0,6596,11481,6,10167
19,8546,2018,4784,2,8614,4061,7352,0,301,301,301,0,0,22.6000003814697,72.5999984741211,379,8511,8029,1,2018-06-13 06:10:00,600.0,6596,11481,6,10167
19,8546,2018,4784,2,8614,9865,7352,0,496,496,496,0,0,22.6000003814697,72.5999984741211,379,8511,8029,1,2018-06-13 06:10:00,600.0,6596,11481,6,10167
19,8546,2018,4784,2,3410,4061,7352,0,108,108,108,0,0,22.6000003814697,72.5999984741211,379,8511,8029,0,2018-06-13 06:10:00,600.0,6596,11481,6,10167
19,8546,2018,4784,2,3410,9865,9725,0,123,123,123,0,0,22.6000003814697,72.5999984741211,379,8511,8029,0,2018-06-13 06:10:00,600.0,6596,11481,6,10167
19,8546,2018,4784,2,2720,4061,9725,0,354,354,354,0,0,22.6000003814697,72.5999984741211,379,8511,8029,0,2018-06-13 06:10:00,600.0,6596,11481,6,10167
19,8546,2018,4784,2,8614,9865,7352,0,32,32,32,0,0,22.6000003814697,72.5999984741211,379,8511,8029,1,2018-06-13 06:10:00,600.0,6596,11481,6,10167
19,8546,2018,4784,2,3410,9865,7352,0,1160,1160,1160,0,0,22.6000003814697,72.5999984741211,379,8511,8029,0,2018-06-13 06:10:00,600.0,6596,11481,6,10167
22,8546,2018,4784,2,8614,4061,7352,0,376,376,376,0,1,24.6000003814697,58.0,5809,8511,8029,1,2018-06-20 08:41:00,600.0,6596,11481,8,6910
22,8546,2018,4784,2,8614,9865,7352,0,462,462,462,0,1,24.6000003814697,58.0,5809,8511,8029,1,2018-06-20 08:41:00,600.0,6596,11481,8,6910
22,8546,2018,4784,2,8614,9865,9725,1,496,496,496,0,0,24.6000003814697,58.0,5809,8511,8029,1,2018-06-20 08:41:00,600.0,6596,11481,8,6910
22,8546,2018,4784,2,2720,9865,9725,0,496,496,496,0,0,24.6000003814697,58.0,5809,8511,8029,0,2018-06-20 08:41:00,600.0,6596,11481,8,6910
22,8546,2018,4784,2,3410,4061,7352,0,408,408,408,0,0,24.6000003814697,58.0,5809,8511,8029,0,2018-06-20 08:41:00,600.0,6596,11481,8,6910
22,8546,2018,4784,2,8614,4061,7352,0,354,354,354,0,0,24.6000003814697,58.0,5809,8511,8029,1,2018-06-20 08:41:00,600.0,6596,11481,8,6910
22,8546,2018,4784,2,2333,9865,7352,0,376,376,376,0,1,24.6000003814697,58.0,5809,8511,8029,0,2018-06-20 08:41:00,600.0,6596,11481,8,6910
22,8546,2018,4784,2,3410,9865,7352,0,574,574,574,0,1,24.6000003814697,58.0,5809,8511,8029,0,2018-06-20 08:41:00,600.0,6596,11481,8,6910
22,8546,2018,4784,2,8614,9865,7352,0,728,728,728,0,0,24.6000003814697,58.0,5809,8511,8029,1,2018-06-20 08:41:00,600.0,6596,11481,8,6910
22,8546,2018,4784,2,2720,4061,9725,0,493,493,493,0,0,24.6000003814697,58.0,5809,8511,8029,0,2018-06-20 08:41:00,600.0,6596,11481,8,6910
22,8546,2018,4784,2,2333,4061,7352,0,493,493,493,0,0,24.6000003814697,58.0,5809,8511,8029,0,2018-06-20 08:41:00,600.0,6596,11481,8,6910
22,8546,2018,4784,2,8614,9865,9725,0,214,214,214,0,0,24.6000003814697,58.0,5809,8511,8029,1,2018-06-20 08:41:00,600.0,6596,11481,8,6910
22,8546,2018,4784,2,8614,9865,9725,0,739,739,739,0,0,24.6000003814697,58.0,5809,8511,8029,1,2018-06-20 08:41:00,600.0,6596,11481,8,6910
19,8546,2018,4784,2,8614,9865,9725,0,739,739,739,0,0,23.0,50.0999984741211,5809,8511,8029,1,2018-06-20 06:16:00,600.0,6596,11481,6,10167
19,8546,2018,4784,2,2720,4061,9725,0,301,301,301,0,0,23.0,50.0999984741211,5809,8511,8029,0,2018-06-20 06:16:00,600.0,6596,11481,6,10167
19,8546,2018,4784,2,8614,9865,7352,0,574,574,574,0,1,23.0,50.0999984741211,5809,8511,8029,1,2018-06-20 06:16:00,600.0,6596,11481,6,10167
19,8546,2018,4784,2,3410,9865,9725,0,728,728,728,0,0,23.0,50.0999984741211,5809,8511,8029,0,2018-06-20 06:16:00,600.0,6596,11481,6,10167
19,8546,2018,4784,2,8614,9865,7352,0,739,739,739,0,0,23.0,50.0999984741211,5809,8511,8029,1,2018-06-20 06:16:00,600.0,6596,11481,6,10167
19,8546,2018,4784,2,3410,9865,7352,0,739,739,739,0,0,23.0,50.0999984741211,5809,8511,8029,0,2018-06-20 06:16:00,600.0,6596,11481,6,10167
19,8546,2018,4784,2,2333,4061,9725,0,214,214,214,0,0,23.0,50.0999984741211,5809,8511,8029,0,2018-06-20 06:16:00,600.0,6596,11481,6,10167
19,8546,2018,4784,2,3410,9865,9725,0,309,309,309,1,1,23.0,50.0999984741211,5809,8511,8029,0,2018-06-20 06:16:00,600.0,6596,11481,6,10167
19,8546,2018,4784,2,8614,9865,9725,0,304,304,304,0,0,23.0,50.0999984741211,5809,8511,8029,1,2018-06-20 06:16:00,600.0,6596,11481,6,10167
24,8546,2018,4784,2,2720,4061,7352,0,493,493,493,0,0,23.2000007629395,51.7999992370605,5809,8511,8029,0,2018-06-20 06:41:00,600.0,6596,11481,6,10167
24,8546,2018,4784,2,8614,9865,7352,0,176,176,176,0,0,23.2000007629395,51.7999992370605,5809,8511,8029,1,2018-06-20 06:41:00,600.0,6596,11481,6,10167
24,8546,2018,4784,2,8614,9865,9725,0,739,739,739,0,0,23.2000007629395,51.7999992370605,5809,8511,8029,1,2018-06-20 06:41:00,600.0,6596,11481,6,10167
24,8546,2018,4784,2,8614,4061,9725,0,493,493,493,0,0,23.2000007629395,51.7999992370605,5809,8511,8029,1,2018-06-20 06:41:00,600.0,6596,11481,6,10167
24,8546,2018,4784,2,2720,9865,7352,0,225,225,225,0,0,23.2000007629395,51.7999992370605,5809,8511,8029,0,2018-06-20 06:41:00,600.0,6596,11481,6,10167
24,8546,2018,4784,2,8614,9865,7352,0,225,225,225,0,0,23.2000007629395,51.7999992370605,5809,8511,8029,1,2018-06-20 06:41:00,600.0,6596,11481,6,10167
24,8546,2018,4784,2,2333,9865,7352,0,728,728,728,0,0,23.2000007629395,51.7999992370605,5809,8511,8029,0,2018-06-20 06:41:00,600.0,6596,11481,6,10167
24,8546,2018,4784,2,3410,9865,9725,0,574,574,574,0,1,23.2000007629395,51.7999992370605,5809,8511,8029,0,2018-06-20 06:41:00,600.0,6596,11481,6,10167
24,8546,2018,4784,2,8614,9865,7352,0,574,574,574,0,1,23.2000007629395,51.7999992370605,5809,8511,8029,1,2018-06-20 06:41:00,600.0,6596,11481,6,10167
24,8546,2018,4784,2,8614,9865,9725,0,263,263,263,0,1,23.2000007629395,51.7999992370605,5809,8511,8029,1,2018-06-20 06:41:00,600.0,6596,11481,6,10167
24,8546,2018,4784,2,3410,9865,9725,0,29,29,29,0,0,23.2000007629395,51.7999992370605,5809,8511,8029,0,2018-06-20 06:41:00,600.0,6596,11481,6,10167
24,8546,2018,4784,2,8614,9865,9725,0,214,214,214,0,0,23.2000007629395,51.7999992370605,5809,8511,8029,1,2018-06-20 06:41:00,600.0,6596,11481,6,10167
5,8546,2018,4784,2,8614,9865,9725,0,309,309,309,1,1,21.8999996185303,64.4000015258789,5809,3737,479,1,2018-06-20 07:36:00,600.0,6596,11481,7,10167
5,8546,2018,4784,2,8614,9865,7352,0,574,574,574,0,1,21.8999996185303,64.4000015258789,5809,3737,479,1,2018-06-20 07:36:00,600.0,6596,11481,7,10167
21,8546,2018,4784,2,2720,9865,7352,0,739,739,739,0,0,20.6000003814697,57.9000015258789,5809,3737,8029,0,2018-06-20 07:08:00,600.0,6596,11481,7,10167
21,8546,2018,4784,2,3410,4061,7352,0,301,301,301,0,0,20.6000003814697,57.9000015258789,5809,3737,8029,0,2018-06-20 07:08:00,600.0,6596,11481,7,10167
21,8546,2018,4784,2,8614,9865,7352,0,496,496,496,0,0,20.6000003814697,57.9000015258789,5809,3737,8029,1,2018-06-20 07:08:00,600.0,6596,11481,7,10167
21,8546,2018,4784,2,2720,9865,9725,0,29,29,29,0,0,20.6000003814697,57.9000015258789,5809,3737,8029,0,2018-06-20 07:08:00,600.0,6596,11481,7,10167
21,8546,2018,4784,2,2720,4061,7352,0,354,354,354,0,0,20.6000003814697,57.9000015258789,5809,3737,8029,0,2018-06-20 07:08:00,600.0,6596,11481,7,10167
21,8546,2018,4784,2,2333,4061,7352,0,354,354,354,0,0,20.6000003814697,57.9000015258789,5809,3737,8029,0,2018-06-20 07:08:00,600.0,6596,11481,7,10167
21,8546,2018,4784,2,8614,9865,7352,0,309,309,309,1,1,20.6000003814697,57.9000015258789,5809,3737,8029,1,2018-06-20 07:08:00,600.0,6596,11481,7,10167
21,8546,2018,4784,2,8614,9865,9725,0,739,739,739,0,0,20.6000003814697,57.9000015258789,5809,3737,8029,1,2018-06-20 07:08:00,600.0,6596,11481,7,10167
21,8546,2018,4784,2,8614,4061,9725,0,493,493,493,0,0,20.6000003814697,57.9000015258789,5809,3737,8029,1,2018-06-20 07:08:00,600.0,6596,11481,7,10167
21,8546,2018,4784,2,8614,9865,9725,0,574,574,574,0,1,20.6000003814697,57.9000015258789,5809,3737,8029,1,2018-06-20 07:08:00,600.0,6596,11481,7,10167
21,8546,2018,4784,2,2720,9865,7352,0,397,397,397,0,0,20.6000003814697,57.9000015258789,5809,3737,8029,0,2018-06-20 07:08:00,600.0,6596,11481,7,10167
21,8546,2018,4784,2,3410,4061,7352,0,108,108,108,0,0,20.6000003814697,57.9000015258789,5809,3737,8029,0,2018-06-20 07:08:00,600.0,6596,11481,7,10167
21,8546,2018,4784,2,3410,9865,9725,0,309,309,309,1,1,20.6000003814697,57.9000015258789,5809,3737,8029,0,2018-06-20 07:08:00,600.0,6596,11481,7,10167
23,8546,2018,5902,2,2720,9865,9725,0,1011,1011,1011,0,0,19.8999996185303,75.8000030517578,3097,3737,6750,0,2018-06-27 06:53:00,600.0,6596,11481,6,10167
23,8546,2018,5902,2,8614,9865,9725,0,574,574,574,0,1,19.8999996185303,75.8000030517578,3097,3737,6750,1,2018-06-27 06:53:00,600.0,6596,11481,6,10167
23,8546,2018,5902,2,3410,9865,9725,0,309,309,309,1,1,19.8999996185303,75.8000030517578,3097,3737,6750,0,2018-06-27 06:53:00,600.0,6596,11481,6,10167
23,8546,2018,5902,2,8614,9865,7352,0,64,64,64,0,1,19.8999996185303,75.8000030517578,3097,3737,6750,1,2018-06-27 06:53:00,600.0,6596,11481,6,10167
23,8546,2018,5902,2,2333,4061,7352,0,496,496,496,0,0,19.8999996185303,75.8000030517578,3097,3737,6750,0,2018-06-27 06:53:00,600.0,6596,11481,6,10167
23,8546,2018,5902,2,8614,9865,7352,0,1011,1011,1011,0,0,19.8999996185303,75.8000030517578,3097,3737,6750,1,2018-06-27 06:53:00,600.0,6596,11481,6,10167
23,8546,2018,5902,2,2333,4061,9725,0,108,108,108,0,0,19.8999996185303,75.8000030517578,3097,3737,6750,0,2018-06-27 06:53:00,600.0,6596,11481,6,10167
23,8546,2018,5902,2,8614,9865,7352,0,739,739,739,0,0,19.8999996185303,75.8000030517578,3097,3737,6750,1,2018-06-27 06:53:00,600.0,6596,11481,6,10167
23,8546,2018,5902,2,2720,9865,9725,0,216,216,216,0,1,19.8999996185303,75.8000030517578,3097,3737,6750,0,2018-06-27 06:53:00,600.0,6596,11481,6,10167
23,8546,2018,5902,2,8614,9865,7352,0,309,309,309,1,1,19.8999996185303,75.8000030517578,3097,3737,6750,1,2018-06-27 06:53:00,600.0,6596,11481,6,10167
23,8546,2018,5902,2,8614,9865,9725,0,309,309,309,1,1,19.8999996185303,75.8000030517578,3097,3737,6750,1,2018-06-27 06:53:00,600.0,6596,11481,6,10167
23,8546,2018,5902,2,8614,9865,7352,0,462,462,462,0,1,19.8999996185303,75.8000030517578,3097,3737,6750,1,2018-06-27 06:53:00,600.0,6596,11481,6,10167
27,8546,2018,5902,2,2333,4061,7352,0,54,54,54,0,0,20.5,72.5999984741211,3097,8511,6750,0,2018-06-27 06:23:00,600.0,6596,11481,6,10167
27,8546,2018,5902,2,8614,9865,7352,0,376,376,376,0,1,20.5,72.5999984741211,3097,8511,6750,1,2018-06-27 06:23:00,600.0,6596,11481,6,10167
27,8546,2018,5902,2,3410,4061,7352,0,376,376,376,0,1,20.5,72.5999984741211,3097,8511,6750,0,2018-06-27 06:23:00,600.0,6596,11481,6,10167
27,8546,2018,5902,2,3410,4061,9725,0,376,376,376,0,1,20.5,72.5999984741211,3097,8511,6750,0,2018-06-27 06:23:00,600.0,6596,11481,6,10167
27,8546,2018,5902,2,8614,9865,7352,0,574,574,574,0,1,20.5,72.5999984741211,3097,8511,6750,1,2018-06-27 06:23:00,600.0,6596,11481,6,10167
27,8546,2018,5902,2,8614,9865,9725,0,574,574,574,0,1,20.5,72.5999984741211,3097,8511,6750,1,2018-06-27 06:23:00,600.0,6596,11481,6,10167
27,8546,2018,5902,2,3410,9865,7352,0,462,462,462,0,1,20.5,72.5999984741211,3097,8511,6750,0,2018-06-27 06:23:00,600.0,6596,11481,6,10167
27,8546,2018,5902,2,8614,9865,9725,0,304,304,304,0,0,20.5,72.5999984741211,3097,8511,6750,1,2018-06-27 06:23:00,600.0,6596,11481,6,10167
27,8546,2018,5902,2,3410,4061,7352,0,108,108,108,0,0,20.5,72.5999984741211,3097,8511,6750,0,2018-06-27 06:23:00,600.0,6596,11481,6,10167
27,8546,2018,5902,2,3410,4061,9725,0,108,108,108,0,0,20.5,72.5999984741211,3097,8511,6750,0,2018-06-27 06:23:00,600.0,6596,11481,6,10167
27,8546,2018,5902,2,8614,9865,9725,0,739,739,739,0,0,20.5,72.5999984741211,3097,8511,6750,1,2018-06-27 06:23:00,600.0,6596,11481,6,10167
27,8546,2018,5902,2,3410,9865,7352,0,216,216,216,0,1,20.5,72.5999984741211,3097,8511,6750,0,2018-06-27 06:23:00,600.0,6596,11481,6,10167
27,8546,2018,5902,2,8614,9865,9725,0,462,462,462,0,1,20.5,72.5999984741211,3097,8511,6750,1,2018-06-27 06:23:00,600.0,6596,11481,6,10167
27,8546,2018,5902,2,3410,9865,9725,0,64,64,64,0,1,20.5,72.5999984741211,3097,8511,6750,0,2018-06-27 06:23:00,600.0,6596,11481,6,10167
27,8546,2018,5902,2,8614,9865,9725,0,309,309,309,1,1,20.5,72.5999984741211,3097,8511,6750,1,2018-06-27 06:23:00,600.0,6596,11481,6,10167
14,8546,2018,5902,2,8614,9865,7352,0,739,739,739,0,0,20.6000003814697,76.9000015258789,3097,3737,6750,1,2018-06-27 07:53:00,600.0,6596,11481,7,10167
14,8546,2018,5902,2,2333,4061,7352,0,493,493,493,0,0,20.6000003814697,76.9000015258789,3097,3737,6750,0,2018-06-27 07:53:00,600.0,6596,11481,7,10167
14,8546,2018,5902,2,8614,9865,7352,0,462,462,462,0,1,20.6000003814697,76.9000015258789,3097,3737,6750,1,2018-06-27 07:53:00,600.0,6596,11481,7,10167
